"","Year","State","mk1","mk2","measure","other","type","chem_name","chem_index","Value"
"2915",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","CHLOROPICRIN","81501","256.687"
"2916",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","DICHLOROPROPENE","29001","85.17"
"2917",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","FLUTRIAFOL","128940","0.129"
"2918",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","GLIOCLADIUM VIRENS","129000","(D)"
"2919",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","IRON PHOSPHATE","34903","(D)"
"2920",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","METALDEHYDE","53001","(D)"
"2921",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","METAM-POTASSIUM","39002","(D)"
"2922",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","METAM-SODIUM","39003","(D)"
"2923",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","PAECILOMYCES FUMOSOR","115002","(D)"
"2924",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","POTASSIUM SILICATE","72606","(D)"
"2925",2018,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","OTHER","REYNOUTRIA SACHALINE","55809","0.307"
"2926",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","AZOXYSTROBIN","128810","1.4"
"2927",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082","(D)"
"2928",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482","1.5"
"2929",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BACILLUS PUMILUS","6485","(D)"
"2930",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479","2.4"
"2931",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BLAD","30006","(D)"
"2932",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102","(D)"
"2933",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","BOSCALID","128008","1.6"
"2934",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","CAPTAN","81301","3.4"
"2935",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","COPPER HYDROXIDE","23401","(D)"
"2936",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","COPPER OCTANOATE","23306","(D)"
"2937",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","CYFLUFENAMID","555550","1.2"
"2938",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","CYPRODINIL","288202","1.4"
"2939",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
"2940",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FENHEXAMID","90209","1.7"
"2941",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FLUDIOXONIL","71503","1.4"
"2942",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FLUOPYRAM","80302","1.2"
"2943",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FLUXAPYROXAD","138009","1.3"
"2944",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","FOSETYL-AL","123301","(D)"
"2945",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","IPRODIONE","109801","(D)"
"2946",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","ISOFETAMID","270000","(D)"
"2947",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","MEFENOXAM","113502","1.5"
"2948",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","MYCLOBUTANIL","128857","1.6"
"2949",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PENTHIOPYRAD","90112","1.3"
"2950",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","POLYOXIN D ZINC SALT","230000","1.1"
"2951",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","POTASSIUM BICARBON.","73508","1.5"
"2952",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PROPICONAZOLE","122101","2"
"2953",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PYRACLOSTROBIN","99100","1.8"
"2954",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","PYRIMETHANIL","288201","1.2"
"2955",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","QUINOLINE","55459","1.2"
"2956",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","STREPTOMYCES LYDICUS","6327","(D)"
"2957",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","SULFUR","77501","2.6"
"2958",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","TETRACONAZOLE","120603","1.5"
"2959",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001","1.3"
"2960",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","THIRAM","79801","2.1"
"2961",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","TRIFLOXYSTROBIN","129112","1.3"
"2962",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","FUNGICIDE","TRIFLUMIZOLE","128879","1.6"
"2963",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","FLUMIOXAZIN","129034","1.1"
"2964",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
"2965",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","GLYPHOSATE POT. SALT","103613","(D)"
"2966",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","NAPROPAMIDE","103001","(D)"
"2967",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","OXYFLUORFEN","111601","1"
"2968",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","PENDIMETHALIN","108501","1.4"
"2969",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","SULFENTRAZONE","129081","(D)"
"2970",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ABAMECTIN","122804","1.4"
"2971",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ACEQUINOCYL","6329","1.2"
"2972",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ACETAMIPRID","99050","1.4"
"2973",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","AZADIRACHTIN","121701","1.9"
"2974",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BIFENAZATE","586","1.3"
"2975",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BIFENTHRIN","128825","1.7"
"2976",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BT KURSTAK ABTS-1857","6523","1.2"
"2977",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522","2.3"
"2978",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BT KURSTAKI SA-11","6519","1.1"
"2979",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BT SUB AIZAWAI GC-91","6426","(D)"
"2980",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BUPROFEZIN","275100","(D)"
"2981",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534","(D)"
"2982",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CARBARYL","56801","(D)"
"2983",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100","1.2"
"2984",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CHLORPYRIFOS","59101","(D)"
"2985",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329","1.1"
"2986",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CYANTRANILIPROLE","90098","(D)"
"2987",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CYFLUMETOFEN_= 138831",NA,"1.3"
"2988",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","DIAZINON","57801","(D)"
"2989",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","EMAMECTIN BENZOATE","122806","(D)"
"2990",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ETOXAZOLE","107091","(D)"
"2991",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FENBUTATIN-OXIDE","104601","(D)"
"2992",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FENPROPATHRIN","127901","1.4"
"2993",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FENPYROXIMATE","129131","1.2"
"2994",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FLONICAMID","128016","1.3"
"2995",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FLUPYRADIFURONE","122304","1.4"
"2996",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","HEXYTHIAZOX","128849","1.2"
"2997",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","IMIDACLOPRID","129099","1.3"
"2998",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","LAMBDA-CYHALOTHRIN","128897","(D)"
"2999",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","MALATHION","57701","1.7"
"3000",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","METHOXYFENOZIDE","121027","1.2"
"3001",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","NALED","34401","1.2"
"3002",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","NEEM OIL","25006","(D)"
"3003",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.","25007","1.7"
"3004",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","NOVALURON","124002","1.6"
"3005",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","PIPERONYL BUTOXIDE","67501","(D)"
"3006",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","POTASSIUM SALTS","79021","(D)"
"3007",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","PYRETHRINS","69001","2.5"
"3008",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","PYRIPROXYFEN","129032","(D)"
"3009",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","SPINETORAM","110007","1.2"
"3010",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","SPINOSAD","110003","1.2"
"3011",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","SPIROMESIFEN","24875","1.3"
"3012",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","SPIROTETRAMAT","392201","(D)"
"3013",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","SULFOXAFLOR","5210","(D)"
"3014",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","THIAMETHOXAM","60109","1.4"
"3015",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402","(D)"
"3016",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","AUREOBASIDIUM PULLULANS DSM 14940","46010","(D)"
"3017",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","AUREOBASIDIUM PULLULANS DSM 14941","36010","(D)"
"3018",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","BT KURSTAKI SA-12","6518","(D)"
"3019",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","CAPRIC ACID","128955","(D)"
"3020",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","CAPRYLIC ACID","128919","(D)"
"3021",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","CHLOROPICRIN","81501","1.1"
"3022",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","DICHLOROPROPENE","29001","1"
"3023",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","FLUTRIAFOL","128940","1.1"
"3024",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","GLIOCLADIUM VIRENS","129000","(D)"
"3025",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","IRON PHOSPHATE","34903","(D)"
"3026",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","METALDEHYDE","53001","(D)"
"3027",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","METAM-POTASSIUM","39002","(D)"
"3028",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","METAM-SODIUM","39003","(D)"
"3029",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","PAECILOMYCES FUMOSOR","115002","(D)"
"3030",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","POTASSIUM SILICATE","72606","(D)"
"3031",2018,"CALIFORNIA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","REYNOUTRIA SACHALINE","55809","1.4"
"3032",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","AZOXYSTROBIN","128810","10"
"3033",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082","(D)"
"3034",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482","14"
"3035",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS PUMILUS","6485","(D)"
"3036",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479","1"
"3037",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BLAD","30006","(D)"
"3038",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102","(D)"
"3039",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BOSCALID","128008","9"
"3040",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","CAPTAN","81301","41"
"3041",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","COPPER HYDROXIDE","23401","(D)"
"3042",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","COPPER OCTANOATE","23306","(D)"
"3043",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","CYFLUFENAMID","555550","6"
"3044",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","CYPRODINIL","288202","30"
"3045",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
"3046",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FENHEXAMID","90209","9"
"3047",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FLUDIOXONIL","71503","30"
"3048",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FLUOPYRAM","80302","32"
"3049",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FLUXAPYROXAD","138009","14"
"3050",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FOSETYL-AL","123301","(D)"
"3051",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","IPRODIONE","109801","(D)"
"3052",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","ISOFETAMID","270000","(D)"
"3053",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","MEFENOXAM","113502","8"
"3054",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","MYCLOBUTANIL","128857","18"
"3055",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","PENTHIOPYRAD","90112","20"
"3056",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","POLYOXIN D ZINC SALT","230000","15"
"3057",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","POTASSIUM BICARBON.","73508","12"
"3058",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","PROPICONAZOLE","122101","12"
"3059",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","PYRACLOSTROBIN","99100","21"
"3060",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","PYRIMETHANIL","288201","10"
"3061",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","QUINOLINE","55459","23"
"3062",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","STREPTOMYCES LYDICUS","6327","(D)"
"3063",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","SULFUR","77501","64"
"3064",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","TETRACONAZOLE","120603","19"
"3065",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001","4"
"3066",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","THIRAM","79801","13"
"3067",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","TOTAL",NA,"71"
"3068",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","TRIFLOXYSTROBIN","129112","37"
"3069",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","TRIFLUMIZOLE","128879","13"
"3070",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","FLUMIOXAZIN","129034","4"
"3071",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
"3072",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","GLYPHOSATE POT. SALT","103613","(D)"
"3073",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","NAPROPAMIDE","103001","(D)"
"3074",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","OXYFLUORFEN","111601","6"
"3075",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","PENDIMETHALIN","108501","4"
"3076",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","SULFENTRAZONE","129081","(D)"
"3077",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","TOTAL",NA,"7"
"3078",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","ABAMECTIN","122804","22"
"3079",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","ACEQUINOCYL","6329","10"
"3080",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","ACETAMIPRID","99050","20"
"3081",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","AZADIRACHTIN","121701","29"
"3082",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","BIFENAZATE","586","22"
"3083",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","BIFENTHRIN","128825","19"
"3084",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","BT KURSTAK ABTS-1857","6523","16"
"3085",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522","7"
"3086",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","BT KURSTAKI SA-11","6519","23"
"3087",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","BT SUB AIZAWAI GC-91","6426","(D)"
"3088",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","BUPROFEZIN","275100","(D)"
"3089",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534","(D)"
"3090",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","CARBARYL","56801","(D)"
"3091",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100","21"
"3092",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","CHLORPYRIFOS","59101","(D)"
"3093",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329","4"
"3094",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","CYANTRANILIPROLE","90098","(D)"
"3095",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","CYFLUMETOFEN_= 138831",NA,"21"
"3096",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","DIAZINON","57801","(D)"
"3097",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","EMAMECTIN BENZOATE","122806","(D)"
"3098",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","ETOXAZOLE","107091","(D)"
"3099",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","FENBUTATIN-OXIDE","104601","(D)"
"3100",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","FENPROPATHRIN","127901","8"
"3101",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","FENPYROXIMATE","129131","2"
"3102",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","FLONICAMID","128016","35"
"3103",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","FLUPYRADIFURONE","122304","9"
"3104",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","HEXYTHIAZOX","128849","11"
"3105",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","IMIDACLOPRID","129099","18"
"3106",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","LAMBDA-CYHALOTHRIN","128897","(D)"
"3107",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","MALATHION","57701","7"
"3108",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","METHOXYFENOZIDE","121027","13"
"3109",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","NALED","34401","13"
"3110",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","NEEM OIL","25006","(D)"
"3111",2018,"CALIFORNIA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.","25007","23"
